App1089,org.xbmc.kodi,Plays videos well _  but the controls are a bit difficult to use on the phone,4,05/24/2020,26
App1089,org.xbmc.kodi,Update to 18.7 on Samsung note 9...Kodi no longer working at all. App completely fails and closes immediately upon opening,1,05/23/2020,35
App1089,org.xbmc.kodi,3 stars only I'm waiting for more than 3 months for an update and still no luck because I struggle to watch one movie and no luck 2007 the drummer. Please i really need to watch that movie. Can you update and make that movie available plz.,3,05/29/2020,11
App1089,org.xbmc.kodi,Adding to the folks w/ Pixel 4XLs... Open the app _  grant permissions _  and a blank black scrren appears. Doesn't appear to have any method to access any settings or menus. Will investigate activities to see if I can force something to work _  and will post update. Still nothing. Sadly uninstalling.,1,05/30/2020,3
App1089,org.xbmc.kodi,For music it completely sucks. You can create playlists but don't add the wrong song or forget a song as you will not be able to edit _  even though there is an edit option. It's hard to find and get to the playlist once you exit the add. Once you find the playlist again it's impossible getting it open as everything you tap on it the page goes to something else and if you click on anything on that screen it won't load.,2,05/16/2020,39
App1089,org.xbmc.kodi,Definitely recommend this app _  but you have to know what you are doing _  if you think by downloading it that the content is on the app than you haven't done the proper research. Any negative reviews make sure to watch SOLOMON KODI channel hes very thorough with his instructions on how and where to find the necessary tools and links to get you on your way.,5,05/02/2020,217
App1089,org.xbmc.kodi,I love my Kodi! Works like a charm! Don't know how I ever lived without it... lol. It takes a minute to get it all figured out and put together _  but it's well worth the time and effort that's put into building it. I'll never be without it again. I highly recommend this app. Thank you to all the devs who make it possible!,3,05/19/2020,9
App1089,org.xbmc.kodi,After TV update to Android 8.0 version or Kodi update to 18.6 version it became impossible to watch some videos. Sound is unsynchronized and none settings help to solve the problem. It is great app. I used it on my TV for 2 years and didn't have any problems earlier. Its so sad that there is no solution for the sound syncing problem. Manual changing of offset is not a reasonable solution.,3,03/29/2020,147
App1089,org.xbmc.kodi,love this app and thre 3rd party wizard applications its an amazingly awesome app that gives you access to a vast amount of very expensive material for free or very low cost. DO NOT LISTEN to posts that reflect badly on KODI for the fact that it is a bogus app and doesnt work. IT works beautifuly you just have to know how to work iot and it takes some practice,5,05/10/2020,19
App1089,org.xbmc.kodi,The best free media software. It deserves 10*,5,05/22/2020,1
App1089,org.xbmc.kodi,So I had Kodi on my Galaxy S9 forever and never had any issues... i just got a new Galaxy S20+ and downloaded Kodi _  as soon as I accepted the permissions the screen went completely black _  I can hit the back button and here the swoosh sound to go back but nothing is on my screen... please help _  I've Uninstalled and reinstalled numerous times .. I've gone to the settings and and cleared cache numerous times as well I just don't know what to do at this point,1,04/19/2020,138
