App723,fi.bitrite.android.ws,Reports failed internet connection. My internet works fine.,1,05/03/2020,0
App723,fi.bitrite.android.ws,The login page has been fixed _  everythig's fine now !,5,01/02/2020,0
App723,fi.bitrite.android.ws,This app was great for a little over a month _  then it suddenly stopped letting me log in. All I ever get is "authentication failed _  please re-enter credentials." I guess I'll just log in through the internet _  as that works fine. I tried deleting the app data and uninstalling / reinstalling _  but the error persists. If it weren't for that error I would love the app _  but it is completely useless if I can't log in.,2,05/20/2019,48
App723,fi.bitrite.android.ws,When I'm on the road _  I would prefer to use the app instead of the website. I'm so sorry that it is IMPOSSIBLE to LOG INTO this APP. Please fix and post new update for us. Otherwise — WarmShowers is an excellent program for bike-tourists and hosts alike. I have found it to be a welcomed respite _  quite safe _  and a wonderful way to connect with good people.,1,08/21/2019,2
App723,fi.bitrite.android.ws,Good app _  the map is a really nice feature _  however it should be possible to cache the hosts on the map _  once loaded. Internet is not always good/available _  and it would decrease the load on your servers. (check how ioverlander does it),3,03/24/2019,1
App723,fi.bitrite.android.ws,Don't want to be overly critical of Warmshowers as they do an incredible job but just like everybody else I can't log in any more. Works fine in a Web browser but not in the app. Will update review when this gets fixed.,1,06/07/2019,11
App723,fi.bitrite.android.ws,suddenly began experiencing same login problems others have - authentication failed. but prior to this _  i loved the app! i find it much easier than the mobile version of the website to search for hosts _  etc. hoping it will be fixed soon!,3,06/04/2019,4
App723,fi.bitrite.android.ws,With the latest updates in September 2019 it looks very good and it's really useable on Android phone. Messages are showing like in the web view and I was able to read and respond to the new messages. Keep up the good job!,5,09/17/2019,1
App723,fi.bitrite.android.ws,authentication failed? It used to work and now it doesn't let me login for no apparent reason. Which is a shame because I am currently on a bike tour! Please fix it warm showers people ! D: !,1,05/21/2019,7
App723,fi.bitrite.android.ws,i do love your website and its whole concept but for some reason since some month ago i cannot approach to the site therefore installed this app and it was the same. please help. I've been an active member since eight years ago.,5,10/04/2019,0
App723,fi.bitrite.android.ws,It was quite good. But stopped letting me log on. So I reinstalled it. Now it just crashes whenever I try to use it. Shame because the website and the community are great.,1,11/20/2018,1
App723,fi.bitrite.android.ws,Amazing app I love the app as it allows one to search for hosts and message them very easily. The app does freeze up now and then _  the solution to this is by swiping the app away when you are in the multitasking window.,5,02/05/2019,8
App723,fi.bitrite.android.ws,I love the community but I struggle with. the app. I just changed the email used for the account... but I can not sign in anymore from the app. I rechanged the email for the previous one... still can't log in!,3,05/21/2019,0
